ElementID,Action,N1,N2,N3,N4
642360,DELETE,0,0,0,0
642361,DELETE,0,0,0,0
642362,DELETE,0,0,0,0
642363,DELETE,0,0,0,0
642364,DELETE,0,0,0,0
642365,DELETE,0,0,0,0
642366,DELETE,0,0,0,0
642367,DELETE,0,0,0,0
642368,DELETE,0,0,0,0
642369,DELETE,0,0,0,0
642370,DELETE,0,0,0,0
642371,DELETE,0,0,0,0
642372,DELETE,0,0,0,0
642373,DELETE,0,0,0,0
